Latitude,Longitude,Roll,Pitch,Yaw,Speed,Course,Altitude,Climb
0.0,0.0,-48.06,13.49,172.96,0.0,0.0,0.0,0.0
0.0,0.0,-49.42,4.71,173.17,0.0,0.0,0.0,0.0
0.0,0.0,-51.05,-4.4,174.21,0.0,0.0,0.0,0.0
0.0,0.0,-53.21,-13.38,176.24,0.0,0.0,0.0,0.0
0.0,0.0,-56.09,-21.7,179.34,0.0,0.0,0.0,0.0
0.0,0.0,-60.04,-29.32,-176.2,0.0,0.0,0.0,0.0
0.0,0.0,-65.42,-35.99,-170.01,0.0,0.0,0.0,0.0
0.0,0.0,-72.1,-41.09,-162.37,0.0,0.0,0.0,0.0
0.0,0.0,-79.88,-44.5,-153.38,0.0,0.0,0.0,0.0
0.0,0.0,-88.19,-46.17,-143.69,0.0,0.0,0.0,0.0
0.0,0.0,-96.4,-46.18,-133.92,0.0,0.0,0.0,0.0
0.0,0.0,-103.38,-44.82,-125.25,0.0,0.0,0.0,0.0
0.0,0.0,-109.17,-42.4,-117.66,0.0,0.0,0.0,0.0
0.0,0.0,-113.58,-39.27,-111.37,0.0,0.0,0.0,0.0
0.0,0.0,-116.76,-35.74,-106.35,0.0,0.0,0.0,0.0
0.0,0.0,-118.99,-31.97,-102.28,0.0,0.0,0.0,0.0
0.0,0.0,-120.48,-28.15,-99.02,0.0,0.0,0.0,0.0
0.0,0.0,-121.43,-24.35,-96.38,0.0,0.0,0.0,0.0
0.0,0.0,-122.01,-20.58,-94.24,0.0,0.0,0.0,0.0
0.0,0.0,-122.29,-16.97,-92.54,0.0,0.0,0.0,0.0
0.0,0.0,-122.4,-13.37,-91.14,0.0,0.0,0.0,0.0
0.0,0.0,-122.36,-9.95,-90.06,0.0,0.0,0.0,0.0
0.0,0.0,-122.25,-6.61,-89.23,0.0,0.0,0.0,0.0
0.0,0.0,-122.11,-3.43,-88.64,0.0,0.0,0.0,0.0
0.0,0.0,-121.93,-0.42,-88.25,0.0,0.0,0.0,0.0
0.0,0.0,-121.79,2.48,-88.04,0.0,0.0,0.0,0.0
0.0,0.0,-121.66,5.33,-87.99,0.0,0.0,0.0,0.0
0.0,0.0,-121.54,8.02,-88.08,0.0,0.0,0.0,0.0
0.0,0.0,-121.37,10.7,-88.32,0.0,0.0,0.0,0.0
0.0,0.0,-121.33,13.29,-88.72,0.0,0.0,0.0,0.0
0.0,0.0,-121.44,15.71,-89.26,0.0,0.0,0.0,0.0
0.0,0.0,-121.61,17.98,-89.89,0.0,0.0,0.0,0.0
0.0,0.0,-121.83,20.21,-90.63,0.0,0.0,0.0,0.0
0.0,0.0,-122.15,22.3,-91.47,0.0,0.0,0.0,0.0
0.0,0.0,-122.55,24.41,-92.43,0.0,0.0,0.0,0.0
0.0,0.0,-122.99,26.33,-93.41,0.0,0.0,0.0,0.0
0.0,0.0,-123.53,28.18,-94.49,0.0,0.0,0.0,0.0
0.0,0.0,-124.1,29.93,-95.59,0.0,0.0,0.0,0.0
0.0,0.0,-124.76,31.62,-96.78,0.0,0.0,0.0,0.0
0.0,0.0,-125.49,33.26,-98.01,0.0,0.0,0.0,0.0
0.0,0.0,-126.26,34.76,-99.24,0.0,0.0,0.0,0.0
0.0,0.0,-127.07,36.22,-100.54,0.0,0.0,0.0,0.0
0.0,0.0,-127.95,37.61,-101.87,0.0,0.0,0.0,0.0
0.0,0.0,-128.87,38.92,-103.21,0.0,0.0,0.0,0.0
0.0,0.0,-129.8,40.21,-104.57,0.0,0.0,0.0,0.0
0.0,0.0,-130.82,41.45,-106.0,0.0,0.0,0.0,0.0
0.0,0.0,-131.83,42.57,-107.37,0.0,0.0,0.0,0.0
0.0,0.0,-132.93,43.67,-108.82,0.0,0.0,0.0,0.0
0.0,0.0,-133.97,44.72,-110.21,0.0,0.0,0.0,0.0
0.0,0.0,-135.07,45.7,-111.62,0.0,0.0,0.0,0.0
0.0,0.0,-136.16,46.66,-113.03,0.0,0.0,0.0,0.0
0.0,0.0,-137.3,47.57,-114.46,0.0,0.0,0.0,0.0
0.0,0.0,-138.43,48.43,-115.87,0.0,0.0,0.0,0.0
0.0,0.0,-139.58,49.24,-117.26,0.0,0.0,0.0,0.0
0.0,0.0,-140.73,50.04,-118.67,0.0,0.0,0.0,0.0
0.0,0.0,-141.9,50.76,-120.06,0.0,0.0,0.0,0.0
0.0,0.0,-143.11,51.48,-121.48,0.0,0.0,0.0,0.0
0.0,0.0,-144.27,52.13,-122.84,0.0,0.0,0.0,0.0
0.0,0.0,-145.44,52.76,-124.22,0.0,0.0,0.0,0.0
0.0,0.0,-146.59,53.33,-125.54,0.0,0.0,0.0,0.0
0.0,0.0,-147.75,53.9,-126.88,0.0,0.0,0.0,0.0
0.0,0.0,-148.87,54.42,-128.17,0.0,0.0,0.0,0.0
0.0,0.0,-149.99,54.91,-129.46,0.0,0.0,0.0,0.0
0.0,0.0,-151.07,55.37,-130.71,0.0,0.0,0.0,0.0
0.0,0.0,-152.17,55.81,-131.95,0.0,0.0,0.0,0.0
0.0,0.0,-153.25,56.19,-133.17,0.0,0.0,0.0,0.0
0.0,0.0,-154.33,56.55,-134.38,0.0,0.0,0.0,0.0
0.0,0.0,-155.38,56.88,-135.55,0.0,0.0,0.0,0.0
0.0,0.0,-156.4,57.18,-136.69,0.0,0.0,0.0,0.0
0.0,0.0,-157.37,57.46,-137.76,0.0,0.0,0.0,0.0
0.0,0.0,-158.31,57.75,-138.83,0.0,0.0,0.0,0.0
0.0,0.0,-159.27,58.0,-139.89,0.0,0.0,0.0,0.0
0.0,0.0,-160.16,58.25,-140.88,0.0,0.0,0.0,0.0
0.0,0.0,-161.0,58.48,-141.82,0.0,0.0,0.0,0.0
0.0,0.0,-161.76,58.68,-142.65,0.0,0.0,0.0,0.0
0.0,0.0,-162.49,58.84,-143.45,0.0,0.0,0.0,0.0
0.0,0.0,-163.19,58.96,-144.2,0.0,0.0,0.0,0.0
0.0,0.0,-163.81,59.1,-144.89,0.0,0.0,0.0,0.0
0.0,0.0,-164.38,59.26,-145.53,0.0,0.0,0.0,0.0
0.0,0.0,-164.88,59.38,-146.1,0.0,0.0,0.0,0.0
0.0,0.0,-165.35,59.48,-146.61,0.0,0.0,0.0,0.0
0.0,0.0,-165.74,59.57,-147.05,0.0,0.0,0.0,0.0
0.0,0.0,-166.09,59.61,-147.43,0.0,0.0,0.0,0.0
0.0,0.0,-166.37,59.68,-147.73,0.0,0.0,0.0,0.0
0.0,0.0,-166.55,59.74,-147.96,0.0,0.0,0.0,0.0
0.0,0.0,-166.69,59.75,-148.1,0.0,0.0,0.0,0.0
0.0,0.0,-166.78,59.78,-148.22,0.0,0.0,0.0,0.0
0.0,0.0,-166.8,59.76,-148.23,0.0,0.0,0.0,0.0
0.0,0.0,-166.75,59.77,-148.18,0.0,0.0,0.0,0.0
0.0,0.0,-166.59,59.78,-148.04,0.0,0.0,0.0,0.0
0.0,0.0,-166.38,59.73,-147.81,0.0,0.0,0.0,0.0
0.0,0.0,-166.1,59.71,-147.56,0.0,0.0,0.0,0.0
0.0,0.0,-165.75,59.63,-147.19,0.0,0.0,0.0,0.0
0.0,0.0,-165.31,59.56,-146.75,0.0,0.0,0.0,0.0
0.0,0.0,-164.8,59.47,-146.19,0.0,0.0,0.0,0.0
0.0,0.0,-164.2,59.42,-145.6,0.0,0.0,0.0,0.0
0.0,0.0,-163.5,59.29,-144.86,0.0,0.0,0.0,0.0
0.0,0.0,-162.75,59.14,-144.09,0.0,0.0,0.0,0.0
0.0,0.0,-161.96,58.95,-143.25,0.0,0.0,0.0,0.0
0.0,0.0,-161.08,58.76,-142.35,0.0,0.0,0.0,0.0
0.0,0.0,-160.13,58.54,-141.36,0.0,0.0,0.0,0.0
0.0,0.0,-159.08,58.29,-140.25,0.0,0.0,0.0,0.0
0.0,0.0,-157.94,58.02,-139.07,0.0,0.0,0.0,0.0
0.0,0.0,-156.79,57.71,-137.87,0.0,0.0,0.0,0.0
0.0,0.0,-155.56,57.37,-136.59,0.0,0.0,0.0,0.0
0.0,0.0,-154.29,56.96,-135.26,0.0,0.0,0.0,0.0
0.0,0.0,-152.95,56.46,-133.84,0.0,0.0,0.0,0.0
0.0,0.0,-151.57,55.98,-132.38,0.0,0.0,0.0,0.0
0.0,0.0,-150.14,55.42,-130.86,0.0,0.0,0.0,0.0
0.0,0.0,-148.64,54.81,-129.31,0.0,0.0,0.0,0.0
0.0,0.0,-147.15,54.16,-127.74,0.0,0.0,0.0,0.0
0.0,0.0,-145.59,53.41,-126.09,0.0,0.0,0.0,0.0
0.0,0.0,-144.06,52.57,-124.46,0.0,0.0,0.0,0.0
0.0,0.0,-142.44,51.73,-122.77,0.0,0.0,0.0,0.0
0.0,0.0,-140.87,50.75,-121.1,0.0,0.0,0.0,0.0
0.0,0.0,-139.31,49.7,-119.45,0.0,0.0,0.0,0.0
0.0,0.0,-137.74,48.57,-117.78,0.0,0.0,0.0,0.0
0.0,0.0,-136.17,47.32,-116.1,0.0,0.0,0.0,0.0
0.0,0.0,-134.61,45.98,-114.43,0.0,0.0,0.0,0.0
0.0,0.0,-133.07,44.52,-112.78,0.0,0.0,0.0,0.0
0.0,0.0,-131.53,43.01,-111.15,0.0,0.0,0.0,0.0
0.0,0.0,-130.05,41.35,-109.58,0.0,0.0,0.0,0.0
0.0,0.0,-128.6,39.6,-108.04,0.0,0.0,0.0,0.0
0.0,0.0,-127.16,37.76,-106.52,0.0,0.0,0.0,0.0
0.0,0.0,-125.74,35.76,-105.01,0.0,0.0,0.0,0.0
0.0,0.0,-124.37,33.68,-103.59,0.0,0.0,0.0,0.0
0.0,0.0,-123.05,31.48,-102.21,0.0,0.0,0.0,0.0
0.0,0.0,-121.79,29.15,-100.91,0.0,0.0,0.0,0.0
0.0,0.0,-120.54,26.7,-99.63,0.0,0.0,0.0,0.0
0.0,0.0,-119.32,24.18,-98.42,0.0,0.0,0.0,0.0
0.0,0.0,-118.13,21.5,-97.26,0.0,0.0,0.0,0.0
0.0,0.0,-117.01,18.75,-96.18,0.0,0.0,0.0,0.0
0.0,0.0,-115.89,15.86,-95.14,0.0,0.0,0.0,0.0
0.0,0.0,-114.83,12.92,-94.17,0.0,0.0,0.0,0.0
0.0,0.0,-113.78,9.83,-93.24,0.0,0.0,0.0,0.0
0.0,0.0,-112.72,6.7,-92.35,0.0,0.0,0.0,0.0
0.0,0.0,-111.69,3.49,-91.54,0.0,0.0,0.0,0.0
0.0,0.0,-110.67,0.16,-90.77,0.0,0.0,0.0,0.0
0.0,0.0,-109.67,-3.13,-90.1,0.0,0.0,0.0,0.0
0.0,0.0,-108.64,-6.49,-89.46,0.0,0.0,0.0,0.0
0.0,0.0,-107.59,-9.89,-88.87,0.0,0.0,0.0,0.0
0.0,0.0,-106.53,-13.25,-88.37,0.0,0.0,0.0,0.0
0.0,0.0,-105.48,-16.62,-87.92,0.0,0.0,0.0,0.0
0.0,0.0,-104.44,-19.99,-87.54,0.0,0.0,0.0,0.0
0.0,0.0,-103.35,-23.45,-87.2,0.0,0.0,0.0,0.0
0.0,0.0,-102.27,-26.75,-86.94,0.0,0.0,0.0,0.0
0.0,0.0,-101.2,-29.96,-86.73,0.0,0.0,0.0,0.0
0.0,0.0,-100.11,-33.09,-86.6,0.0,0.0,0.0,0.0
0.0,0.0,-98.97,-36.15,-86.53,0.0,0.0,0.0,0.0
0.0,0.0,-97.81,-39.13,-86.53,0.0,0.0,0.0,0.0
0.0,0.0,-96.62,-41.99,-86.59,0.0,0.0,0.0,0.0
0.0,0.0,-95.36,-44.85,-86.71,0.0,0.0,0.0,0.0
0.0,0.0,-94.11,-47.52,-86.9,0.0,0.0,0.0,0.0
0.0,0.0,-92.87,-50.08,-87.13,0.0,0.0,0.0,0.0
0.0,0.0,-91.6,-52.49,-87.45,0.0,0.0,0.0,0.0
0.0,0.0,-90.27,-54.82,-87.85,0.0,0.0,0.0,0.0
0.0,0.0,-88.96,-57.02,-88.26,0.0,0.0,0.0,0.0
0.0,0.0,-87.7,-59.1,-88.69,0.0,0.0,0.0,0.0
0.0,0.0,-86.37,-61.07,-89.19,0.0,0.0,0.0,0.0
0.0,0.0,-85.07,-62.91,-89.72,0.0,0.0,0.0,0.0
0.0,0.0,-83.8,-64.68,-90.27,0.0,0.0,0.0,0.0
0.0,0.0,-82.54,-66.3,-90.85,0.0,0.0,0.0,0.0
0.0,0.0,-81.21,-67.86,-91.54,0.0,0.0,0.0,0.0
0.0,0.0,-79.96,-69.31,-92.21,0.0,0.0,0.0,0.0
0.0,0.0,-78.65,-70.67,-92.96,0.0,0.0,0.0,0.0
0.0,0.0,-77.42,-71.9,-93.67,0.0,0.0,0.0,0.0
0.0,0.0,-76.15,-73.11,-94.46,0.0,0.0,0.0,0.0
0.0,0.0,-74.91,-74.18,-95.27,0.0,0.0,0.0,0.0
0.0,0.0,-73.62,-75.18,-96.16,0.0,0.0,0.0,0.0
0.0,0.0,-72.47,-76.08,-96.96,0.0,0.0,0.0,0.0
0.0,0.0,-71.39,-76.92,-97.73,0.0,0.0,0.0,0.0
0.0,0.0,-70.43,-77.67,-98.43,0.0,0.0,0.0,0.0
0.0,0.0,-69.53,-78.37,-99.11,0.0,0.0,0.0,0.0
0.0,0.0,-68.68,-78.99,-99.77,0.0,0.0,0.0,0.0
0.0,0.0,-67.86,-79.54,-100.43,0.0,0.0,0.0,0.0
0.0,0.0,-67.32,-80.03,-100.86,0.0,0.0,0.0,0.0
0.0,0.0,-66.8,-80.45,-101.3,0.0,0.0,0.0,0.0
0.0,0.0,-66.46,-80.83,-101.58,0.0,0.0,0.0,0.0
0.0,0.0,-66.28,-81.15,-101.72,0.0,0.0,0.0,0.0
0.0,0.0,-66.25,-81.41,-101.74,0.0,0.0,0.0,0.0
0.0,0.0,-66.49,-81.61,-101.49,0.0,0.0,0.0,0.0
0.0,0.0,-66.77,-81.74,-101.18,0.0,0.0,0.0,0.0
0.0,0.0,-67.2,-81.84,-100.74,0.0,0.0,0.0,0.0
0.0,0.0,-67.93,-81.9,-100.03,0.0,0.0,0.0,0.0
0.0,0.0,-68.85,-81.92,-99.13,0.0,0.0,0.0,0.0
0.0,0.0,-69.77,-81.87,-98.2,0.0,0.0,0.0,0.0
0.0,0.0,-70.82,-81.79,-97.16,0.0,0.0,0.0,0.0
0.0,0.0,-72.04,-81.65,-95.93,0.0,0.0,0.0,0.0
0.0,0.0,-73.04,-81.47,-94.91,0.0,0.0,0.0,0.0
0.0,0.0,-74.1,-81.26,-93.87,0.0,0.0,0.0,0.0
0.0,0.0,-75.24,-80.99,-92.73,0.0,0.0,0.0,0.0
0.0,0.0,-76.34,-80.67,-91.64,0.0,0.0,0.0,0.0
0.0,0.0,-77.27,-80.29,-90.73,0.0,0.0,0.0,0.0
0.0,0.0,-78.17,-79.88,-89.86,0.0,0.0,0.0,0.0
0.0,0.0,-78.98,-79.42,-89.12,0.0,0.0,0.0,0.0
0.0,0.0,-79.71,-78.93,-88.48,0.0,0.0,0.0,0.0
0.0,0.0,-80.21,-78.39,-88.08,0.0,0.0,0.0,0.0
0.0,0.0,-80.85,-77.82,-87.59,0.0,0.0,0.0,0.0
0.0,0.0,-81.43,-77.21,-87.15,0.0,0.0,0.0,0.0
0.0,0.0,-81.91,-76.56,-86.85,0.0,0.0,0.0,0.0
0.0,0.0,-82.3,-75.88,-86.64,0.0,0.0,0.0,0.0
0.0,0.0,-82.7,-75.15,-86.45,0.0,0.0,0.0,0.0
0.0,0.0,-83.06,-74.43,-86.3,0.0,0.0,0.0,0.0
0.0,0.0,-83.36,-73.66,-86.25,0.0,0.0,0.0,0.0
0.0,0.0,-83.75,-72.84,-86.11,0.0,0.0,0.0,0.0
0.0,0.0,-84.15,-72.03,-85.99,0.0,0.0,0.0,0.0
0.0,0.0,-84.45,-71.2,-85.97,0.0,0.0,0.0,0.0
0.0,0.0,-84.82,-70.35,-85.92,0.0,0.0,0.0,0.0
0.0,0.0,-85.02,-69.53,-86.02,0.0,0.0,0.0,0.0
0.0,0.0,-78.44,-68.37,-92.5,0.0,0.0,0.0,0.0
0.0,0.0,-71.75,-66.39,-98.89,0.0,0.0,0.0,0.0
0.0,0.0,-70.52,-64.87,-100.24,0.0,0.0,0.0,0.0
0.0,0.0,-72.71,-63.83,-98.51,0.0,0.0,0.0,0.0
0.0,0.0,-80.33,-62.79,-91.9,0.0,0.0,0.0,0.0
0.0,0.0,-86.96,-61.78,-86.26,0.0,0.0,0.0,0.0
0.0,0.0,-87.29,-60.93,-86.33,0.0,0.0,0.0,0.0
0.0,0.0,-87.64,-60.09,-86.38,0.0,0.0,0.0,0.0
0.0,0.0,-87.9,-59.24,-86.5,0.0,0.0,0.0,0.0
0.0,0.0,-88.92,-58.37,-85.95,0.0,0.0,0.0,0.0
0.0,0.0,-93.7,-56.33,-82.21,0.0,0.0,0.0,0.0
0.0,0.0,-98.06,-54.65,-78.94,0.0,0.0,0.0,0.0
0.0,0.0,-99.53,-53.46,-78.12,0.0,0.0,0.0,0.0
0.0,0.0,-100.12,-52.51,-78.03,0.0,0.0,0.0,0.0
0.0,0.0,-97.13,-51.6,-80.9,0.0,0.0,0.0,0.0
0.0,0.0,-92.29,-50.19,-85.22,0.0,0.0,0.0,0.0
0.0,0.0,-89.84,-48.93,-87.5,0.0,0.0,0.0,0.0
0.0,0.0,-90.23,-48.4,-87.56,0.0,0.0,0.0,0.0
0.0,0.0,-90.57,-47.87,-87.65,0.0,0.0,0.0,0.0
0.0,0.0,-90.88,-47.4,-87.74,0.0,0.0,0.0,0.0
0.0,0.0,-91.19,-46.92,-87.8,0.0,0.0,0.0,0.0
0.0,0.0,-91.48,-46.45,-87.85,0.0,0.0,0.0,0.0
0.0,0.0,-91.75,-45.16,-87.68,0.0,0.0,0.0,0.0
0.0,0.0,-92.65,-44.64,-85.28,0.0,0.0,0.0,0.0
0.0,0.0,-92.7,-43.74,-81.82,0.0,0.0,0.0,0.0
0.0,0.0,-92.85,-43.43,-78.46,0.0,0.0,0.0,0.0
0.0,0.0,-93.44,-43.8,-75.57,0.0,0.0,0.0,0.0
0.0,0.0,-93.87,-43.87,-73.27,0.0,0.0,0.0,0.0
0.0,0.0,-94.43,-43.83,-71.73,0.0,0.0,0.0,0.0
0.0,0.0,-94.18,-43.71,-74.21,0.0,0.0,0.0,0.0
0.0,0.0,-93.69,-42.91,-80.08,0.0,0.0,0.0,0.0
0.0,0.0,-92.72,-41.54,-85.27,0.0,0.0,0.0,0.0
0.0,0.0,-93.49,-41.24,-88.42,0.0,0.0,0.0,0.0
0.0,0.0,-93.61,-41.06,-88.55,0.0,0.0,0.0,0.0
0.0,0.0,-93.67,-40.89,-88.53,0.0,0.0,0.0,0.0
0.0,0.0,-93.86,-40.75,-88.48,0.0,0.0,0.0,0.0
0.0,0.0,-94.05,-40.86,-88.38,0.0,0.0,0.0,0.0
0.0,0.0,-94.1,-40.71,-88.36,0.0,0.0,0.0,0.0
0.0,0.0,-94.15,-40.58,-88.33,0.0,0.0,0.0,0.0
0.0,0.0,-94.16,-40.47,-88.32,0.0,0.0,0.0,0.0
0.0,0.0,-94.19,-40.38,-88.29,0.0,0.0,0.0,0.0
0.0,0.0,-94.23,-40.3,-88.26,0.0,0.0,0.0,0.0
0.0,0.0,-94.26,-40.24,-88.23,0.0,0.0,0.0,0.0
0.0,0.0,-94.28,-40.2,-88.2,0.0,0.0,0.0,0.0
0.0,0.0,-94.3,-40.16,-88.16,0.0,0.0,0.0,0.0
0.0,0.0,-94.31,-40.15,-88.14,0.0,0.0,0.0,0.0
0.0,0.0,-94.31,-40.15,-88.11,0.0,0.0,0.0,0.0
0.0,0.0,-94.32,-40.15,-88.09,0.0,0.0,0.0,0.0
0.0,0.0,-94.29,-40.17,-88.08,0.0,0.0,0.0,0.0
0.0,0.0,-94.28,-40.22,-88.07,0.0,0.0,0.0,0.0
0.0,0.0,-94.26,-40.25,-88.03,0.0,0.0,0.0,0.0
0.0,0.0,-94.25,-40.3,-88.0,0.0,0.0,0.0,0.0
0.0,0.0,-94.22,-40.36,-87.99,0.0,0.0,0.0,0.0
0.0,0.0,-94.17,-40.42,-87.96,0.0,0.0,0.0,0.0
0.0,0.0,-94.15,-40.5,-87.92,0.0,0.0,0.0,0.0
0.0,0.0,-94.11,-40.6,-87.89,0.0,0.0,0.0,0.0
0.0,0.0,-94.07,-40.69,-87.87,0.0,0.0,0.0,0.0
0.0,0.0,-94.02,-40.8,-87.86,0.0,0.0,0.0,0.0
0.0,0.0,-93.98,-40.91,-87.83,0.0,0.0,0.0,0.0
0.0,0.0,-93.95,-41.02,-87.81,0.0,0.0,0.0,0.0
0.0,0.0,-93.9,-41.16,-87.78,0.0,0.0,0.0,0.0
0.0,0.0,-93.84,-41.29,-87.77,0.0,0.0,0.0,0.0
0.0,0.0,-93.76,-41.42,-87.77,0.0,0.0,0.0,0.0
0.0,0.0,-93.69,-41.56,-87.77,0.0,0.0,0.0,0.0
0.0,0.0,-93.6,-41.71,-87.77,0.0,0.0,0.0,0.0
0.0,0.0,-93.51,-41.84,-87.77,0.0,0.0,0.0,0.0
0.0,0.0,-93.43,-41.99,-87.78,0.0,0.0,0.0,0.0
0.0,0.0,-93.36,-42.14,-87.77,0.0,0.0,0.0,0.0
0.0,0.0,-93.31,-42.29,-87.77,0.0,0.0,0.0,0.0
0.0,0.0,-93.27,-42.45,-87.74,0.0,0.0,0.0,0.0
0.0,0.0,-93.2,-42.62,-87.74,0.0,0.0,0.0,0.0
0.0,0.0,-93.11,-42.77,-87.75,0.0,0.0,0.0,0.0
0.0,0.0,-93.02,-42.91,-87.74,0.0,0.0,0.0,0.0
0.0,0.0,-92.95,-43.07,-87.74,0.0,0.0,0.0,0.0
0.0,0.0,-92.92,-43.21,-87.71,0.0,0.0,0.0,0.0
0.0,0.0,-92.87,-43.36,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-92.82,-43.49,-87.67,0.0,0.0,0.0,0.0
0.0,0.0,-92.79,-43.62,-87.64,0.0,0.0,0.0,0.0
0.0,0.0,-92.74,-43.76,-87.62,0.0,0.0,0.0,0.0
0.0,0.0,-92.69,-43.89,-87.6,0.0,0.0,0.0,0.0
0.0,0.0,-92.62,-44.03,-87.61,0.0,0.0,0.0,0.0
0.0,0.0,-92.54,-44.16,-87.62,0.0,0.0,0.0,0.0
0.0,0.0,-92.47,-44.29,-87.62,0.0,0.0,0.0,0.0
0.0,0.0,-92.39,-44.43,-87.63,0.0,0.0,0.0,0.0
0.0,0.0,-92.3,-44.55,-87.63,0.0,0.0,0.0,0.0
0.0,0.0,-92.28,-44.67,-87.6,0.0,0.0,0.0,0.0
0.0,0.0,-92.2,-44.78,-87.62,0.0,0.0,0.0,0.0
0.0,0.0,-92.13,-44.91,-87.64,0.0,0.0,0.0,0.0
0.0,0.0,-92.06,-45.01,-87.66,0.0,0.0,0.0,0.0
0.0,0.0,-92.01,-45.14,-87.67,0.0,0.0,0.0,0.0
0.0,0.0,-91.97,-45.23,-87.67,0.0,0.0,0.0,0.0
0.0,0.0,-91.96,-45.33,-87.64,0.0,0.0,0.0,0.0
0.0,0.0,-91.93,-45.4,-87.62,0.0,0.0,0.0,0.0
0.0,0.0,-91.9,-45.49,-87.62,0.0,0.0,0.0,0.0
0.0,0.0,-91.83,-45.58,-87.63,0.0,0.0,0.0,0.0
0.0,0.0,-91.79,-45.67,-87.62,0.0,0.0,0.0,0.0
0.0,0.0,-91.77,-45.75,-87.61,0.0,0.0,0.0,0.0
0.0,0.0,-91.72,-45.81,-87.62,0.0,0.0,0.0,0.0
0.0,0.0,-91.65,-45.88,-87.65,0.0,0.0,0.0,0.0
0.0,0.0,-91.6,-45.95,-87.66,0.0,0.0,0.0,0.0
0.0,0.0,-91.54,-46.02,-87.68,0.0,0.0,0.0,0.0
0.0,0.0,-91.51,-46.08,-87.68,0.0,0.0,0.0,0.0
0.0,0.0,-91.46,-46.13,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.42,-46.17,-87.7,0.0,0.0,0.0,0.0
0.0,0.0,-91.39,-46.23,-87.71,0.0,0.0,0.0,0.0
0.0,0.0,-91.37,-46.28,-87.71,0.0,0.0,0.0,0.0
0.0,0.0,-91.33,-46.32,-87.72,0.0,0.0,0.0,0.0
0.0,0.0,-91.33,-46.35,-87.71,0.0,0.0,0.0,0.0
0.0,0.0,-91.32,-46.39,-87.7,0.0,0.0,0.0,0.0
0.0,0.0,-91.32,-46.42,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.31,-46.44,-87.68,0.0,0.0,0.0,0.0
0.0,0.0,-91.3,-46.47,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.32,-46.5,-87.67,0.0,0.0,0.0,0.0
0.0,0.0,-91.33,-46.52,-87.67,0.0,0.0,0.0,0.0
0.0,0.0,-91.33,-46.55,-87.66,0.0,0.0,0.0,0.0
0.0,0.0,-91.33,-46.57,-87.67,0.0,0.0,0.0,0.0
0.0,0.0,-91.29,-46.58,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.3,-46.59,-87.66,0.0,0.0,0.0,0.0
0.0,0.0,-91.29,-46.6,-87.68,0.0,0.0,0.0,0.0
0.0,0.0,-91.26,-46.61,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.2,-46.6,-87.72,0.0,0.0,0.0,0.0
0.0,0.0,-91.17,-46.61,-87.74,0.0,0.0,0.0,0.0
0.0,0.0,-91.14,-46.61,-87.76,0.0,0.0,0.0,0.0
0.0,0.0,-91.15,-46.6,-87.75,0.0,0.0,0.0,0.0
0.0,0.0,-91.16,-46.6,-87.76,0.0,0.0,0.0,0.0
0.0,0.0,-91.18,-46.6,-87.75,0.0,0.0,0.0,0.0
0.0,0.0,-91.21,-46.6,-87.73,0.0,0.0,0.0,0.0
0.0,0.0,-91.2,-46.58,-87.75,0.0,0.0,0.0,0.0
0.0,0.0,-91.22,-46.57,-87.75,0.0,0.0,0.0,0.0
0.0,0.0,-91.25,-46.54,-87.73,0.0,0.0,0.0,0.0
0.0,0.0,-91.27,-46.53,-87.72,0.0,0.0,0.0,0.0
0.0,0.0,-91.32,-46.53,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.33,-46.5,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.33,-46.47,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.31,-46.44,-87.71,0.0,0.0,0.0,0.0
0.0,0.0,-91.35,-46.42,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.35,-46.39,-87.68,0.0,0.0,0.0,0.0
0.0,0.0,-91.36,-46.37,-87.68,0.0,0.0,0.0,0.0
0.0,0.0,-91.33,-46.34,-87.7,0.0,0.0,0.0,0.0
0.0,0.0,-91.34,-46.31,-87.71,0.0,0.0,0.0,0.0
0.0,0.0,-91.35,-46.29,-87.72,0.0,0.0,0.0,0.0
0.0,0.0,-91.36,-46.27,-87.72,0.0,0.0,0.0,0.0
0.0,0.0,-91.4,-46.24,-87.7,0.0,0.0,0.0,0.0
0.0,0.0,-91.42,-46.21,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.45,-46.17,-87.69,0.0,0.0,0.0,0.0
0.0,0.0,-91.46,-46.15,-87.7,0.